Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Season
90.0,Bryant Reeves (1995-96),22.0,VAN,C,77.0,63.0,31.9,5.2,11.4,0.457,0.0,0.0,0.0,5.2,11.4,0.459,0.457,2.8,3.9,0.732,2.3,5.1,7.4,1.4,0.6,0.7,2.0,2.9,13.3,,1995-96
91.0,Scott Burrell (1995-96),25.0,CHH,SF,20.0,20.0,34.7,4.6,10.3,0.447,1.9,4.9,0.378,2.8,5.4,0.509,0.536,2.1,2.8,0.75,1.3,3.6,4.9,2.4,1.4,0.7,2.2,3.8,13.2,,1995-96
92.0,Avery Johnson (1995-96),30.0,SAS,PG,82.0,82.0,37.6,5.3,10.8,0.494,0.1,0.4,0.194,5.3,10.4,0.505,0.497,2.3,3.2,0.721,0.5,2.1,2.5,9.6,1.5,0.3,2.4,2.2,13.1,,1995-96
93.0,Toni Kukoč (1995-96),27.0,CHI,SF,81.0,20.0,26.0,4.8,9.7,0.49,1.1,2.7,0.403,3.7,7.0,0.524,0.546,2.5,3.3,0.772,1.4,2.6,4.0,3.5,0.8,0.3,1.4,1.9,13.1,6MOY-1,1995-96
94.0,Grant Long (1995-96),29.0,ATL,PF,82.0,82.0,36.7,4.8,10.2,0.471,0.4,1.0,0.36,4.4,9.2,0.484,0.49,3.1,4.1,0.763,3.0,6.6,9.6,2.2,1.3,0.4,1.9,2.8,13.1,,1995-96
95.0,Billy Owens (1995-96),26.0,2TM,SF,62.0,51.0,32.0,5.2,10.9,0.48,0.1,0.3,0.278,5.1,10.6,0.485,0.484,2.5,4.0,0.636,2.3,4.3,6.6,3.3,0.8,0.6,2.6,3.1,13.0,,1995-96
95.0,Billy Owens (1995-96),26.0,MIA,SF,40.0,40.0,34.7,6.0,11.8,0.505,0.0,0.2,0.0,6.0,11.7,0.512,0.505,2.8,4.4,0.633,2.4,4.8,7.2,3.4,0.8,0.6,2.8,3.3,14.8,,1995-96
95.0,Billy Owens (1995-96),26.0,SAC,SF,22.0,11.0,27.0,3.8,9.1,0.42,0.2,0.5,0.417,3.6,8.5,0.42,0.433,2.0,3.2,0.643,2.2,3.5,5.7,3.2,0.9,0.7,2.3,2.7,9.9,,1995-96
96.0,Dana Barros (1995-96),28.0,BOS,PG,80.0,25.0,29.1,4.7,10.1,0.47,1.9,4.6,0.408,2.9,5.5,0.523,0.563,1.6,1.8,0.884,0.3,2.1,2.4,3.8,0.7,0.0,1.5,1.5,13.0,,1995-96
97.0,Vlade Divac (1995-96),27.0,LAL,C,79.0,79.0,31.3,5.2,10.2,0.513,0.0,0.2,0.167,5.2,10.0,0.521,0.515,2.4,3.7,0.641,2.5,6.1,8.6,3.3,1.0,1.7,2.5,3.5,12.9,,1995-96
98.0,Oliver Miller (1995-96),25.0,TOR,PF,76.0,72.0,33.1,5.5,10.5,0.526,0.0,0.1,0.0,5.5,10.3,0.533,0.526,1.9,2.9,0.661,2.3,5.1,7.4,2.9,1.4,1.9,2.7,3.6,12.9,,1995-96
99.0,Chris Childs (1995-96),28.0,NJN,PG,78.0,54.0,30.9,4.2,10.0,0.416,1.2,3.3,0.367,2.9,6.7,0.441,0.478,3.3,3.9,0.852,0.7,2.5,3.1,7.0,1.4,0.1,2.9,3.2,12.8,,1995-96
100.0,Eddie Jones (1995-96),24.0,LAL,SG,70.0,66.0,31.2,4.8,9.8,0.492,1.2,3.2,0.366,3.6,6.5,0.555,0.553,1.9,2.6,0.739,0.6,2.7,3.3,3.5,1.8,0.6,1.4,2.3,12.8,,1995-96
101.0,Trevor Ruffin (1995-96),25.0,PHI,PG,61.0,23.0,25.4,4.3,10.6,0.406,1.7,4.7,0.366,2.6,6.0,0.437,0.486,2.4,3.0,0.813,0.3,1.8,2.2,4.4,0.7,0.0,2.4,2.2,12.8,,1995-96
102.0,Stacey Augmon (1995-96),27.0,ATL,SF,77.0,49.0,29.8,4.7,9.6,0.491,0.0,0.1,0.25,4.7,9.5,0.492,0.491,3.3,4.1,0.792,1.8,2.2,3.9,1.8,1.4,0.4,1.8,2.4,12.7,,1995-96
103.0,Blue Edwards (1995-96),30.0,VAN,SF,82.0,82.0,33.8,4.9,11.7,0.419,1.0,3.0,0.343,3.9,8.7,0.446,0.463,1.9,2.5,0.755,1.2,3.0,4.2,2.6,1.4,0.6,2.1,3.0,12.7,,1995-96
104.0,Wesley Person (1995-96),24.0,PHO,SG,82.0,47.0,31.8,4.8,10.7,0.445,1.4,3.8,0.374,3.3,6.9,0.484,0.511,1.8,2.3,0.771,0.7,3.2,3.9,1.7,0.7,0.3,1.1,1.8,12.7,,1995-96
105.0,John Starks (1995-96),30.0,NYK,SG,81.0,71.0,30.8,4.6,10.4,0.443,1.8,4.9,0.361,2.9,5.6,0.516,0.528,1.6,2.1,0.753,0.4,2.5,2.9,3.9,1.3,0.1,1.9,2.8,12.6,,1995-96
106.0,Terry Dehere (1995-96),24.0,LAC,PG,82.0,10.0,24.6,3.8,8.4,0.459,1.7,3.9,0.44,2.1,4.5,0.476,0.56,3.0,4.0,0.755,0.5,1.2,1.7,4.3,0.7,0.2,2.3,2.9,12.4,,1995-96
107.0,B.J. Armstrong (1995-96),28.0,GSW,PG,82.0,64.0,27.6,4.1,8.9,0.468,1.2,2.5,0.473,3.0,6.3,0.465,0.535,2.9,3.4,0.839,0.3,2.0,2.2,4.9,0.8,0.1,1.6,1.8,12.3,,1995-96
108.0,David Wesley (1995-96),25.0,BOS,PG,82.0,53.0,25.7,4.1,9.0,0.459,1.4,3.3,0.426,2.7,5.7,0.478,0.538,2.6,3.5,0.753,0.8,2.4,3.2,4.8,1.2,0.1,1.9,2.5,12.3,,1995-96
109.0,Olden Polynice (1995-96),31.0,SAC,C,81.0,80.0,30.1,5.3,10.1,0.527,0.0,0.0,0.333,5.3,10.1,0.528,0.528,1.5,2.5,0.601,3.2,6.3,9.4,0.7,0.6,0.8,1.6,3.1,12.2,,1995-96
110.0,Rony Seikaly (1995-96),30.0,GSW,C,64.0,60.0,28.3,4.5,8.9,0.502,0.0,0.0,0.667,4.4,8.8,0.501,0.504,3.2,4.4,0.723,2.6,5.2,7.8,1.1,0.6,1.1,2.8,3.4,12.1,,1995-96
111.0,Robert Horry (1995-96),25.0,HOU,SF,71.0,71.0,37.1,4.2,10.3,0.41,2.0,5.5,0.366,2.2,4.8,0.459,0.507,1.6,2.0,0.776,1.4,4.4,5.8,4.0,1.6,1.5,2.3,2.8,12.0,,1995-96
112.0,Shawn Bradley (1995-96),23.0,2TM,C,79.0,68.0,29.5,4.9,11.1,0.443,0.0,0.1,0.25,4.9,11.0,0.444,0.444,2.1,3.1,0.687,2.8,5.3,8.1,0.8,0.6,3.6,2.3,3.6,11.9,,1995-96
112.0,Shawn Bradley (1995-96),23.0,PHI,C,12.0,11.0,27.8,3.6,8.1,0.443,0.0,0.0,,3.6,8.1,0.443,0.443,1.6,2.1,0.76,2.8,6.0,8.8,0.7,0.7,3.2,2.6,3.5,8.8,,1995-96
112.0,Shawn Bradley (1995-96),23.0,NJN,C,67.0,57.0,29.8,5.1,11.6,0.443,0.0,0.1,0.25,5.1,11.5,0.444,0.444,2.2,3.3,0.679,2.8,5.1,7.9,0.8,0.6,3.7,2.2,3.6,12.5,,1995-96
113.0,Joe Dumars (1995-96),32.0,DET,PG,67.0,40.0,32.7,3.8,8.9,0.426,1.8,4.4,0.406,2.0,4.5,0.447,0.528,2.4,2.9,0.822,0.4,1.6,2.1,4.0,0.6,0.0,1.4,1.6,11.8,,1995-96
114.0,Sam Perkins (1995-96),34.0,SEA,PF,82.0,20.0,26.5,4.0,9.7,0.408,1.6,4.4,0.355,2.4,5.3,0.452,0.489,2.3,2.9,0.793,1.2,3.2,4.5,1.5,1.0,0.6,1.0,2.1,11.8,,1995-96
115.0,Andrew Lang (1995-96),29.0,2TM,C,71.0,69.0,33.3,5.0,11.1,0.447,0.0,0.1,0.2,5.0,11.1,0.448,0.447,1.8,2.2,0.801,2.2,4.3,6.4,0.9,0.6,1.8,1.7,3.4,11.7,,1995-96
115.0,Andrew Lang (1995-96),29.0,ATL,C,51.0,51.0,35.6,5.5,12.1,0.454,0.0,0.1,0.0,5.5,12.1,0.456,0.454,1.9,2.3,0.805,2.2,4.4,6.5,1.2,0.7,1.7,1.8,3.5,12.9,,1995-96
115.0,Andrew Lang (1995-96),29.0,MIN,C,20.0,18.0,27.5,3.6,8.6,0.421,0.1,0.1,0.5,3.6,8.5,0.42,0.424,1.5,1.9,0.789,2.1,4.0,6.1,0.2,0.4,2.1,1.5,3.2,8.8,,1995-96
116.0,Todd Day (1995-96),26.0,2TM,SG,79.0,12.0,22.9,3.8,10.3,0.366,1.3,3.8,0.331,2.5,6.5,0.386,0.427,2.8,3.6,0.78,0.9,1.9,2.8,1.4,1.0,0.6,1.4,2.8,11.7,,1995-96
116.0,Todd Day (1995-96),26.0,MIL,SG,8.0,0.0,21.4,2.8,8.9,0.31,0.6,3.1,0.2,2.1,5.8,0.37,0.345,3.0,3.3,0.923,1.0,1.8,2.8,0.6,0.5,0.4,1.4,3.4,9.1,,1995-96
116.0,Todd Day (1995-96),26.0,BOS,SG,71.0,12.0,23.0,3.9,10.5,0.371,1.3,3.9,0.343,2.6,6.6,0.388,0.435,2.8,3.7,0.766,0.9,2.0,2.8,1.4,1.1,0.7,1.4,2.8,12.0,,1995-96
117.0,Derrick McKey (1995-96),29.0,IND,SF,75.0,75.0,32.5,4.6,9.5,0.486,0.2,0.9,0.25,4.4,8.6,0.511,0.498,2.3,2.9,0.769,1.6,3.2,4.8,3.5,1.1,0.6,1.9,3.3,11.7,DEF2,1995-96
118.0,Pooh Richardson (1995-96),29.0,LAC,PG,63.0,61.0,32.0,4.5,10.5,0.423,1.5,3.9,0.384,3.0,6.7,0.446,0.494,1.2,1.7,0.743,0.6,2.0,2.5,5.4,1.2,0.2,1.5,2.1,11.7,,1995-96
119.0,Sharone Wright (1995-96),23.0,2TM,C,57.0,38.0,25.2,4.4,9.0,0.484,0.0,0.1,0.333,4.3,8.9,0.485,0.485,2.9,4.5,0.645,2.6,3.6,6.2,0.7,0.5,0.9,1.9,2.9,11.6,,1995-96
119.0,Sharone Wright (1995-96),23.0,PHI,C,46.0,32.0,24.7,4.0,8.3,0.477,0.0,0.0,,4.0,8.3,0.477,0.477,2.5,4.0,0.629,2.7,3.8,6.5,0.6,0.5,0.8,1.8,2.7,10.5,,1995-96
119.0,Sharone Wright (1995-96),23.0,TOR,C,11.0,6.0,27.1,5.9,11.6,0.508,0.1,0.3,0.333,5.8,11.4,0.512,0.512,4.5,6.6,0.685,2.2,3.0,5.2,1.0,0.5,0.9,2.5,3.5,16.5,,1995-96
120.0,Tony Dumas (1995-96),23.0,DAL,SG,67.0,12.0,19.2,4.1,9.8,0.418,1.1,3.1,0.357,3.0,6.7,0.446,0.475,2.3,3.8,0.599,0.9,0.9,1.7,1.5,0.6,0.2,1.1,1.9,11.6,,1995-96
121.0,Kevin Edwards (1995-96),30.0,NJN,SG,34.0,33.0,29.6,4.2,11.5,0.364,1.2,3.1,0.404,2.9,8.4,0.35,0.418,2.0,2.5,0.81,0.4,1.8,2.2,2.1,1.6,0.2,2.0,2.0,11.6,,1995-96
122.0,Rodney Rogers (1995-96),24.0,LAC,SF,67.0,51.0,29.1,4.6,9.6,0.477,0.7,2.3,0.32,3.8,7.3,0.527,0.516,1.7,2.7,0.628,1.7,2.6,4.3,2.5,1.1,0.5,2.1,3.2,11.6,,1995-96
123.0,Malik Sealy (1995-96),25.0,LAC,SF,62.0,48.0,25.8,4.4,10.6,0.415,0.3,1.6,0.21,4.0,9.0,0.452,0.431,2.4,3.0,0.799,1.2,2.6,3.9,1.9,1.4,0.5,1.8,2.4,11.5,,1995-96
124.0,Tracy Moore (1995-96),30.0,HOU,SG,8.0,2.0,23.8,3.8,9.5,0.395,1.6,3.8,0.433,2.1,5.8,0.37,0.48,2.3,2.4,0.947,1.3,1.5,2.8,0.8,0.3,0.0,1.0,2.0,11.4,,1995-96
125.0,Charles Oakley (1995-96),32.0,NYK,PF,53.0,51.0,33.5,4.0,8.5,0.471,0.1,0.5,0.269,3.8,8.0,0.483,0.479,3.3,4.0,0.833,3.1,5.6,8.7,2.6,1.1,0.3,2.0,3.7,11.4,,1995-96
126.0,Sherman Douglas (1995-96),29.0,2TM,PG,79.0,66.0,29.6,4.4,8.7,0.504,0.5,1.4,0.364,3.9,7.3,0.53,0.533,2.0,2.8,0.731,0.7,1.6,2.3,5.5,0.8,0.1,2.5,2.1,11.3,,1995-96
126.0,Sherman Douglas (1995-96),29.0,BOS,PG,10.0,4.0,23.4,3.6,8.4,0.429,0.1,0.7,0.143,3.5,7.7,0.455,0.435,2.5,4.0,0.625,0.6,1.7,2.3,3.9,0.2,0.0,2.9,1.6,9.8,,1995-96
126.0,Sherman Douglas (1995-96),29.0,MIL,PG,69.0,62.0,30.4,4.5,8.7,0.514,0.6,1.5,0.379,3.9,7.2,0.542,0.547,2.0,2.6,0.754,0.7,1.6,2.3,5.8,0.9,0.1,2.4,2.1,11.5,,1995-96
127.0,P.J. Brown (1995-96),26.0,NJN,C,81.0,81.0,36.3,4.4,9.9,0.444,0.0,0.2,0.2,4.3,9.7,0.448,0.445,2.5,3.3,0.77,2.7,4.3,6.9,2.0,1.0,1.2,1.6,3.1,11.3,,1995-96
128.0,Popeye Jones (1995-96),25.0,DAL,PF,68.0,68.0,34.1,4.8,10.8,0.446,0.2,0.6,0.359,4.6,10.2,0.451,0.456,1.5,2.0,0.767,3.8,7.0,10.8,1.9,0.8,0.4,1.6,3.9,11.3,,1995-96
129.0,Derrick Coleman (1995-96),28.0,PHI,PF,11.0,11.0,26.7,4.4,10.7,0.407,0.6,1.9,0.333,3.7,8.8,0.423,0.436,1.8,2.9,0.625,1.2,5.4,6.5,2.8,0.4,0.9,2.5,2.7,11.2,,1995-96
130.0,Matt Geiger (1995-96),26.0,CHH,C,77.0,50.0,30.5,4.6,8.6,0.536,0.0,0.1,0.375,4.6,8.5,0.538,0.538,1.9,2.7,0.727,2.6,5.8,8.4,0.8,0.6,0.8,1.8,3.8,11.2,,1995-96
131.0,Don MacLean (1995-96),26.0,DEN,SF,56.0,5.0,19.8,4.2,9.8,0.426,0.3,0.9,0.286,3.9,8.9,0.44,0.439,2.6,3.5,0.732,1.1,2.6,3.7,1.6,0.4,0.1,1.2,1.9,11.2,,1995-96
132.0,Chris Gatling (1995-96),28.0,2TM,PF,71.0,2.0,20.1,4.6,8.0,0.575,0.0,0.0,0.0,4.6,8.0,0.576,0.575,2.0,2.9,0.671,1.8,4.1,5.9,0.6,0.5,0.6,1.3,3.1,11.1,6MOY-7,1995-96
132.0,Chris Gatling (1995-96),28.0,GSW,PF,47.0,2.0,18.3,3.6,6.6,0.555,0.0,0.0,0.0,3.6,6.5,0.557,0.555,1.8,2.8,0.636,1.7,3.5,5.1,0.6,0.4,0.6,1.3,2.9,9.1,,1995-96
132.0,Chris Gatling (1995-96),28.0,MIA,PF,24.0,0.0,23.5,6.5,10.8,0.598,0.0,0.0,,6.5,10.8,0.598,0.598,2.3,3.1,0.733,2.1,5.2,7.3,0.7,0.7,0.5,1.5,3.4,15.2,,1995-96
133.0,Mario Elie (1995-96),32.0,HOU,SF,45.0,16.0,30.8,4.0,7.9,0.504,0.9,2.8,0.323,3.1,5.1,0.604,0.562,2.2,2.6,0.852,1.0,2.4,3.4,3.1,1.0,0.2,1.3,2.1,11.1,,1995-96
134.0,Bimbo Coles (1995-96),27.0,2TM,PG,81.0,55.0,32.3,3.9,9.6,0.409,1.1,3.1,0.346,2.8,6.5,0.44,0.466,2.1,2.6,0.796,0.6,2.6,3.2,5.2,1.2,0.2,2.1,3.1,11.0,,1995-96
134.0,Bimbo Coles (1995-96),27.0,MIA,PG,52.0,52.0,36.2,4.4,10.8,0.413,1.2,3.3,0.366,3.2,7.4,0.434,0.47,2.7,3.3,0.803,0.7,3.1,3.9,5.7,1.2,0.2,2.4,3.4,12.8,,1995-96
134.0,Bimbo Coles (1995-96),27.0,GSW,PG,29.0,3.0,25.3,3.0,7.5,0.399,0.9,2.8,0.305,2.1,4.7,0.456,0.456,1.0,1.3,0.763,0.4,1.7,2.0,4.3,1.1,0.2,1.7,2.7,7.9,,1995-96
135.0,Dikembe Mutombo (1995-96),29.0,DEN,C,74.0,74.0,36.7,3.8,7.7,0.499,0.0,0.0,0.0,3.8,7.7,0.5,0.499,3.3,4.8,0.695,3.4,8.4,11.8,1.5,0.5,4.5,2.0,3.5,11.0,"DPOY-3,AS",1995-96
136.0,Chuck Person (1995-96),31.0,SAS,SF,80.0,16.0,26.6,3.9,8.8,0.437,2.4,5.8,0.41,1.5,3.0,0.488,0.572,0.8,1.3,0.644,1.0,4.2,5.2,1.3,0.6,0.3,1.1,2.5,10.9,6MOY-6,1995-96
137.0,Tyus Edney (1995-96),22.0,SAC,PG,80.0,60.0,31.0,3.8,9.3,0.412,0.7,1.8,0.368,3.2,7.5,0.423,0.448,2.5,3.2,0.782,0.8,1.7,2.5,6.1,1.1,0.0,2.4,2.5,10.8,,1995-96
138.0,Sam Mack (1995-96),25.0,HOU,SF,31.0,20.0,28.0,3.9,9.3,0.422,1.7,4.4,0.4,2.2,4.9,0.441,0.516,1.3,1.5,0.848,0.6,2.6,3.2,2.5,0.7,0.3,0.9,2.4,10.8,,1995-96
139.0,Šarūnas Marčiulionis (1995-96),31.0,SAC,SG,53.0,0.0,19.6,3.3,7.3,0.452,1.2,3.0,0.408,2.1,4.4,0.483,0.535,2.9,3.8,0.775,0.4,1.1,1.5,2.2,1.0,0.1,1.8,2.1,10.8,,1995-96
140.0,Sam Mitchell (1995-96),32.0,MIN,SF,78.0,42.0,27.5,3.9,7.9,0.49,0.0,0.2,0.056,3.9,7.7,0.503,0.491,3.0,3.7,0.814,1.4,3.0,4.3,0.9,0.6,0.3,1.1,2.8,10.8,,1995-96
141.0,Johnny Newman (1995-96),32.0,MIL,SG,82.0,82.0,32.8,3.9,7.9,0.495,0.7,2.0,0.377,3.2,5.9,0.534,0.542,2.3,2.8,0.802,0.8,1.6,2.4,1.9,1.1,0.2,1.3,3.1,10.8,,1995-96
142.0,Dee Brown (1995-96),27.0,BOS,PG,65.0,23.0,24.5,3.8,9.5,0.399,1.0,3.4,0.309,2.7,6.1,0.449,0.455,2.1,2.4,0.854,0.6,1.5,2.1,2.2,1.2,0.2,1.1,1.8,10.7,,1995-96
143.0,Hubert Davis (1995-96),25.0,NYK,SG,74.0,14.0,24.0,3.7,7.6,0.486,1.7,3.6,0.476,2.0,4.0,0.495,0.598,1.5,1.7,0.868,0.5,1.2,1.7,1.4,0.4,0.1,0.9,1.6,10.7,,1995-96
144.0,Aaron McKie (1995-96),23.0,POR,SG,81.0,73.0,27.9,4.2,8.9,0.467,0.5,1.4,0.325,3.7,7.5,0.494,0.493,1.9,2.5,0.764,1.1,2.7,3.8,2.5,1.1,0.3,1.7,2.5,10.7,,1995-96
145.0,Wayman Tisdale (1995-96),31.0,PHO,PF,63.0,6.0,18.3,4.4,9.0,0.495,0.0,0.0,,4.4,9.0,0.495,0.495,1.8,2.4,0.765,0.9,2.5,3.4,0.9,0.2,0.6,1.0,3.0,10.7,,1995-96
146.0,Eric Williams (1995-96),23.0,BOS,SF,64.0,6.0,23.0,3.8,8.5,0.441,0.0,0.2,0.3,3.7,8.4,0.444,0.444,3.1,4.7,0.671,1.4,2.0,3.4,1.1,0.9,0.2,1.4,2.3,10.7,,1995-96
147.0,Kevin Willis (1995-96),33.0,2TM,PF,75.0,60.0,28.5,4.3,9.5,0.456,0.0,0.1,0.111,4.3,9.4,0.461,0.457,1.9,2.7,0.708,2.8,5.7,8.5,0.7,0.4,0.5,2.1,3.4,10.6,,1995-96
147.0,Kevin Willis (1995-96),33.0,MIA,PF,47.0,42.0,28.9,4.1,8.8,0.473,0.0,0.1,0.0,4.1,8.7,0.479,0.473,1.9,2.7,0.712,2.9,6.1,8.9,0.7,0.4,0.5,2.1,3.4,10.2,,1995-96
147.0,Kevin Willis (1995-96),33.0,GSW,PF,28.0,18.0,27.8,4.6,10.7,0.433,0.0,0.1,0.25,4.6,10.6,0.436,0.435,1.9,2.8,0.701,2.6,5.1,7.8,0.7,0.5,0.6,2.2,3.4,11.3,,1995-96
148.0,Dan Majerle (1995-96),30.0,CLE,SF,82.0,15.0,28.9,3.7,9.1,0.405,1.8,5.0,0.353,1.9,4.1,0.47,0.503,1.5,2.1,0.71,0.9,2.9,3.7,2.6,1.0,0.4,1.1,1.6,10.6,,1995-96
149.0,LaPhonso Ellis (1995-96),25.0,DEN,SF,45.0,28.0,28.2,4.2,9.6,0.438,0.1,0.5,0.182,4.1,9.1,0.451,0.442,2.0,3.3,0.601,2.1,5.1,7.2,1.6,0.8,0.7,1.8,3.6,10.5,,1995-96
150.0,Chris Morris (1995-96),30.0,UTA,SG,66.0,33.0,21.6,4.0,9.2,0.437,1.0,3.0,0.32,3.1,6.2,0.494,0.489,1.5,1.9,0.772,1.5,2.0,3.5,1.2,1.0,0.3,1.1,2.1,10.5,,1995-96
151.0,Kevin Garnett (1995-96),19.0,MIN,SF,80.0,43.0,28.7,4.5,9.2,0.491,0.1,0.4,0.286,4.4,8.8,0.499,0.497,1.3,1.9,0.705,2.2,4.1,6.3,1.8,1.1,1.6,1.4,2.4,10.4,ROY-6,1995-96
152.0,Dale Davis (1995-96),26.0,IND,PF,78.0,77.0,33.6,4.3,7.7,0.558,0.0,0.0,,4.3,7.7,0.558,0.558,1.7,3.7,0.467,3.2,5.9,9.1,1.0,0.7,1.4,1.5,3.1,10.3,,1995-96
153.0,Byron Scott (1995-96),34.0,VAN,SG,80.0,0.0,23.7,3.4,8.5,0.401,0.9,2.8,0.335,2.5,5.7,0.433,0.456,2.5,3.0,0.835,0.5,1.9,2.4,1.5,0.8,0.3,1.3,1.6,10.2,,1995-96
154.0,Brent Barry (1995-96),24.0,LAC,SG,79.0,44.0,24.0,3.6,7.6,0.474,1.6,3.7,0.416,2.0,3.8,0.532,0.577,1.4,1.7,0.81,0.5,1.6,2.1,2.9,1.2,0.3,1.5,2.5,10.1,,1995-96
155.0,Rasheed Wallace (1995-96),21.0,WSB,PF,65.0,51.0,27.5,4.2,8.7,0.487,0.4,1.3,0.329,3.8,7.4,0.513,0.511,1.2,1.8,0.65,1.4,3.2,4.7,1.3,0.6,0.8,1.6,3.2,10.1,,1995-96
156.0,Tony Massenburg (1995-96),28.0,2TM,PF,54.0,28.0,27.1,4.0,8.0,0.495,0.0,0.1,0.0,4.0,7.9,0.499,0.495,2.1,2.9,0.707,2.4,4.2,6.5,0.6,0.5,0.4,1.4,2.6,10.0,,1995-96
156.0,Tony Massenburg (1995-96),28.0,TOR,PF,24.0,20.0,27.5,4.2,8.2,0.51,0.0,0.0,,4.2,8.2,0.51,0.51,1.8,2.7,0.662,2.2,4.8,6.9,0.8,0.5,0.4,1.5,2.8,10.1,,1995-96
156.0,Tony Massenburg (1995-96),28.0,PHI,PF,30.0,8.0,26.8,3.8,7.9,0.483,0.0,0.1,0.0,3.8,7.8,0.489,0.483,2.3,3.1,0.739,2.5,3.7,6.2,0.4,0.5,0.4,1.3,2.4,9.9,,1995-96
157.0,Mark Jackson (1995-96),30.0,IND,PG,81.0,81.0,32.6,3.7,7.7,0.473,0.8,1.8,0.43,2.9,5.9,0.486,0.524,1.9,2.4,0.785,0.8,3.0,3.8,7.8,1.2,0.1,2.5,1.9,10.0,,1995-96
158.0,Brent Price (1995-96),27.0,WSB,PG,81.0,50.0,25.2,3.1,6.6,0.472,1.7,3.7,0.462,1.4,2.9,0.485,0.602,2.1,2.4,0.874,0.5,2.3,2.8,5.1,1.0,0.0,1.9,2.3,10.0,,1995-96
159.0,Jalen Rose (1995-96),23.0,DEN,SG,80.0,37.0,26.7,3.6,7.6,0.48,0.4,1.4,0.296,3.2,6.2,0.52,0.507,2.4,3.5,0.69,0.6,2.7,3.3,6.2,0.7,0.5,2.9,2.9,10.0,,1995-96
160.0,Willie Anderson (1995-96),29.0,2TM,SG,76.0,44.0,27.1,3.8,8.7,0.436,0.4,1.6,0.283,3.3,7.1,0.47,0.462,1.7,2.1,0.81,0.6,2.6,3.2,2.6,1.0,0.8,1.9,3.0,9.8,,1995-96
160.0,Willie Anderson (1995-96),29.0,TOR,SG,49.0,42.0,31.9,4.7,10.8,0.44,0.6,1.9,0.305,4.1,8.8,0.47,0.468,2.3,2.7,0.856,0.7,3.1,3.8,3.0,1.2,1.0,2.4,3.5,12.4,,1995-96
160.0,Willie Anderson (1995-96),29.0,NYK,SG,27.0,2.0,18.4,2.1,4.9,0.421,0.2,0.9,0.2,1.9,4.0,0.472,0.44,0.7,1.1,0.613,0.5,1.7,2.2,1.8,0.6,0.3,0.9,2.2,5.0,,1995-96
161.0,Anthony Peeler (1995-96),26.0,LAL,SG,73.0,12.0,22.0,3.7,8.2,0.452,1.4,3.5,0.413,2.3,4.8,0.48,0.539,0.8,1.2,0.709,0.6,1.3,1.9,1.6,0.8,0.1,0.8,1.9,9.7,,1995-96
162.0,Ricky Pierce (1995-96),36.0,IND,SG,76.0,2.0,18.5,3.5,7.8,0.447,0.5,1.4,0.337,3.0,6.4,0.471,0.477,2.3,2.7,0.849,0.5,1.3,1.8,1.3,0.8,0.1,1.2,2.5,9.7,,1995-96
163.0,Greg Minor (1995-96),24.0,BOS,SG,78.0,47.0,22.6,4.1,8.2,0.5,0.1,0.3,0.259,4.0,7.9,0.511,0.505,1.3,1.7,0.762,1.2,2.1,3.3,1.9,0.5,0.1,1.0,2.1,9.6,,1995-96
164.0,Tim Legler (1995-96),29.0,WSB,SG,77.0,0.0,23.1,3.0,6.0,0.507,1.7,3.2,0.522,1.4,2.8,0.488,0.646,1.7,2.0,0.863,0.4,1.4,1.8,1.8,0.6,0.2,0.6,1.8,9.4,,1995-96
165.0,Terry Mills (1995-96),28.0,DET,PF,82.0,5.0,20.2,3.5,8.2,0.419,1.0,2.5,0.396,2.5,5.7,0.429,0.48,1.5,1.9,0.771,1.3,3.0,4.3,1.2,0.5,0.2,1.2,2.4,9.4,,1995-96
166.0,Terry Porter (1995-96),32.0,MIN,PG,82.0,40.0,25.3,3.3,7.4,0.442,0.9,2.8,0.314,2.4,4.7,0.518,0.501,2.0,2.5,0.785,0.4,2.1,2.6,5.5,1.1,0.2,2.1,1.9,9.4,,1995-96
167.0,Harvey Grant (1995-96),30.0,POR,PF,76.0,75.0,31.5,4.1,8.9,0.462,0.3,0.9,0.313,3.9,8.1,0.479,0.478,0.8,1.4,0.545,1.5,3.2,4.8,1.5,0.8,0.6,1.1,2.3,9.3,,1995-96
168.0,Alvin Robertson (1995-96),33.0,TOR,SG,77.0,69.0,32.2,3.7,7.9,0.47,0.5,2.0,0.272,3.2,5.9,0.535,0.503,1.4,2.1,0.677,1.4,3.0,4.4,4.2,2.2,0.5,2.4,3.5,9.3,,1995-96
169.0,Kenny Gattison (1995-96),31.0,VAN,PF,25.0,14.0,22.8,3.6,7.6,0.479,0.0,0.0,,3.6,7.6,0.479,0.479,1.9,3.1,0.603,1.4,3.2,4.6,0.6,0.4,0.4,1.6,3.0,9.2,,1995-96
170.0,Luc Longley (1995-96),27.0,CHI,C,62.0,62.0,26.5,3.9,8.1,0.482,0.0,0.0,,3.9,8.1,0.482,0.482,1.3,1.7,0.777,1.7,3.5,5.1,1.9,0.4,1.4,1.8,3.6,9.1,,1995-96
